date,ticker,horizon_bucket,score,confidence,risk_flag,adjusted_score,effective_score,summary,document_id,section_id,doc_type,source,title,form,section_type,items,source_url,company_name,accession_number
2026-03-11,AVGO,short_term,0.25,0.95,0.4,0.2,0.19,Management's Discussion and Analysis of Financial Condition and Results of Operations This Management's Discussion and Analysis of Financial Condition and Results of Operations should be,0001730168-26-000016,0001730168-26-000016::mda,sec_section,SEC,10-Q MD&A,10-Q,mda,2,https://www.sec.gov/Archives/edgar/data/1730168/000173016826000016/avgo-20260201.htm,Broadcom Inc.,0001730168-26-000016
2026-03-11,AVGO,swing,0.25,0.95,0.4,0.2,0.19,Management's Discussion and Analysis of Financial Condition and Results of Operations This Management's Discussion and Analysis of Financial Condition and Results of Operations should be,0001730168-26-000016,0001730168-26-000016::mda,sec_section,SEC,10-Q MD&A,10-Q,mda,2,https://www.sec.gov/Archives/edgar/data/1730168/000173016826000016/avgo-20260201.htm,Broadcom Inc.,0001730168-26-000016
2026-03-11,AVGO,long_term,0.25,0.95,0.4,0.2,0.19,Management's Discussion and Analysis of Financial Condition and Results of Operations This Management's Discussion and Analysis of Financial Condition and Results of Operations should be,0001730168-26-000016,0001730168-26-000016::mda,sec_section,SEC,10-Q MD&A,10-Q,mda,2,https://www.sec.gov/Archives/edgar/data/1730168/000173016826000016/avgo-20260201.htm,Broadcom Inc.,0001730168-26-000016
2026-03-11,AVGO,short_term,0.6000000000000001,0.6699999999999999,0.2,0.5400000000000001,0.36180000000000007,Liquidity and Capital Resources The following section discusses our principal liquidity and capital resources as well as our primary liquidity requirements and uses of cash.,0001730168-26-000016,0001730168-26-000016::liquidity,sec_section,SEC,10-Q Liquidity and Capital Resources,10-Q,liquidity,2,https://www.sec.gov/Archives/edgar/data/1730168/000173016826000016/avgo-20260201.htm,Broadcom Inc.,0001730168-26-000016
2026-03-11,AVGO,swing,0.75,0.6699999999999999,0.2,0.675,0.45225,Liquidity and Capital Resources The following section discusses our principal liquidity and capital resources as well as our primary liquidity requirements and uses of cash.,0001730168-26-000016,0001730168-26-000016::liquidity,sec_section,SEC,10-Q Liquidity and Capital Resources,10-Q,liquidity,2,https://www.sec.gov/Archives/edgar/data/1730168/000173016826000016/avgo-20260201.htm,Broadcom Inc.,0001730168-26-000016
2026-03-11,AVGO,long_term,0.8250000000000001,0.6699999999999999,0.2,0.7425,0.497475,Liquidity and Capital Resources The following section discusses our principal liquidity and capital resources as well as our primary liquidity requirements and uses of cash.,0001730168-26-000016,0001730168-26-000016::liquidity,sec_section,SEC,10-Q Liquidity and Capital Resources,10-Q,liquidity,2,https://www.sec.gov/Archives/edgar/data/1730168/000173016826000016/avgo-20260201.htm,Broadcom Inc.,0001730168-26-000016
2026-03-11,AVGO,short_term,0.0,0.59,0.2,0.0,0.0,"These statements are indicated by words or phrases such as “anticipate,” “expect,” “estimate,” “seek,” “plan,” “believe,” “could,” “intend,” “will,” and similar words or phrases. While",0001730168-26-000016,0001730168-26-000016::forward_guidance,sec_section,SEC,10-Q Forward-Looking Guidance,10-Q,forward_guidance,2,https://www.sec.gov/Archives/edgar/data/1730168/000173016826000016/avgo-20260201.htm,Broadcom Inc.,0001730168-26-000016
2026-03-11,AVGO,swing,0.0,0.59,0.2,0.0,0.0,"These statements are indicated by words or phrases such as “anticipate,” “expect,” “estimate,” “seek,” “plan,” “believe,” “could,” “intend,” “will,” and similar words or phrases. While",0001730168-26-000016,0001730168-26-000016::forward_guidance,sec_section,SEC,10-Q Forward-Looking Guidance,10-Q,forward_guidance,2,https://www.sec.gov/Archives/edgar/data/1730168/000173016826000016/avgo-20260201.htm,Broadcom Inc.,0001730168-26-000016
2026-03-11,AVGO,long_term,0.0,0.59,0.2,0.0,0.0,"These statements are indicated by words or phrases such as “anticipate,” “expect,” “estimate,” “seek,” “plan,” “believe,” “could,” “intend,” “will,” and similar words or phrases. While",0001730168-26-000016,0001730168-26-000016::forward_guidance,sec_section,SEC,10-Q Forward-Looking Guidance,10-Q,forward_guidance,2,https://www.sec.gov/Archives/edgar/data/1730168/000173016826000016/avgo-20260201.htm,Broadcom Inc.,0001730168-26-000016
2026-03-11,AVGO,short_term,-0.7,0.95,1.0,-0.35,-0.33249999999999996,"Item 1A. Risk Factors Our business, operations and financial results are subject to various risks and uncertainties, including those described below, that could adversely affect",0001730168-26-000016,0001730168-26-000016::risk_factors,sec_section,SEC,10-Q Risk Factors,10-Q,risk_factors,1A,https://www.sec.gov/Archives/edgar/data/1730168/000173016826000016/avgo-20260201.htm,Broadcom Inc.,0001730168-26-000016
2026-03-11,AVGO,swing,-0.9,0.95,1.0,-0.45,-0.4275,"Item 1A. Risk Factors Our business, operations and financial results are subject to various risks and uncertainties, including those described below, that could adversely affect",0001730168-26-000016,0001730168-26-000016::risk_factors,sec_section,SEC,10-Q Risk Factors,10-Q,risk_factors,1A,https://www.sec.gov/Archives/edgar/data/1730168/000173016826000016/avgo-20260201.htm,Broadcom Inc.,0001730168-26-000016
2026-03-11,AVGO,long_term,-1.0,0.95,1.0,-0.5,-0.475,"Item 1A. Risk Factors Our business, operations and financial results are subject to various risks and uncertainties, including those described below, that could adversely affect",0001730168-26-000016,0001730168-26-000016::risk_factors,sec_section,SEC,10-Q Risk Factors,10-Q,risk_factors,1A,https://www.sec.gov/Archives/edgar/data/1730168/000173016826000016/avgo-20260201.htm,Broadcom Inc.,0001730168-26-000016
2026-03-05,COST,short_term,0.0,0.35,0.1,0.0,0.0,"Item 2.02. Results of Operations and Financial Condition On March 5, 2026, the Company issued a press release containing its operating results for the second",0000909832-26-000025,0000909832-26-000025::item_2_02,sec_section,SEC,8-K Item 2.02,8-K,item_2_02,2.02,https://www.sec.gov/Archives/edgar/data/909832/000090983226000025/cost-20260305.htm,COSTCO WHOLESALE CORP /NEW,0000909832-26-000025
2026-03-05,COST,swing,0.0,0.35,0.1,0.0,0.0,"Item 2.02. Results of Operations and Financial Condition On March 5, 2026, the Company issued a press release containing its operating results for the second",0000909832-26-000025,0000909832-26-000025::item_2_02,sec_section,SEC,8-K Item 2.02,8-K,item_2_02,2.02,https://www.sec.gov/Archives/edgar/data/909832/000090983226000025/cost-20260305.htm,COSTCO WHOLESALE CORP /NEW,0000909832-26-000025
2026-03-05,COST,long_term,0.0,0.35,0.1,0.0,0.0,"Item 2.02. Results of Operations and Financial Condition On March 5, 2026, the Company issued a press release containing its operating results for the second",0000909832-26-000025,0000909832-26-000025::item_2_02,sec_section,SEC,8-K Item 2.02,8-K,item_2_02,2.02,https://www.sec.gov/Archives/edgar/data/909832/000090983226000025/cost-20260305.htm,COSTCO WHOLESALE CORP /NEW,0000909832-26-000025
2026-03-04,AVGO,short_term,0.0,0.35,0.1,0.0,0.0,"Item 2.02 Results of Operations and Financial Condition. On March 4, 2026, Broadcom Inc. (the “Company”) issued a press release announcing its unaudited financial results",0001730168-26-000011,0001730168-26-000011::item_2_02,sec_section,SEC,8-K Item 2.02,8-K,item_2_02,2.02,https://www.sec.gov/Archives/edgar/data/1730168/000173016826000011/avgo-20260304.htm,Broadcom Inc.,0001730168-26-000011
2026-03-04,AVGO,swing,0.0,0.35,0.1,0.0,0.0,"Item 2.02 Results of Operations and Financial Condition. On March 4, 2026, Broadcom Inc. (the “Company”) issued a press release announcing its unaudited financial results",0001730168-26-000011,0001730168-26-000011::item_2_02,sec_section,SEC,8-K Item 2.02,8-K,item_2_02,2.02,https://www.sec.gov/Archives/edgar/data/1730168/000173016826000011/avgo-20260304.htm,Broadcom Inc.,0001730168-26-000011
2026-03-04,AVGO,long_term,0.0,0.35,0.1,0.0,0.0,"Item 2.02 Results of Operations and Financial Condition. On March 4, 2026, Broadcom Inc. (the “Company”) issued a press release announcing its unaudited financial results",0001730168-26-000011,0001730168-26-000011::item_2_02,sec_section,SEC,8-K Item 2.02,8-K,item_2_02,2.02,https://www.sec.gov/Archives/edgar/data/1730168/000173016826000011/avgo-20260304.htm,Broadcom Inc.,0001730168-26-000011
2026-03-04,AVGO,short_term,0.0,0.35,0.1,0.0,0.0,"Item 8.01 Other Events. On March 4, 2026 , the Company announced that the Board of Directors has declared a quarterly cash dividend on the",0001730168-26-000011,0001730168-26-000011::item_8_01,sec_section,SEC,8-K Item 8.01,8-K,item_8_01,8.01,https://www.sec.gov/Archives/edgar/data/1730168/000173016826000011/avgo-20260304.htm,Broadcom Inc.,0001730168-26-000011
2026-03-04,AVGO,swing,0.0,0.35,0.1,0.0,0.0,"Item 8.01 Other Events. On March 4, 2026 , the Company announced that the Board of Directors has declared a quarterly cash dividend on the",0001730168-26-000011,0001730168-26-000011::item_8_01,sec_section,SEC,8-K Item 8.01,8-K,item_8_01,8.01,https://www.sec.gov/Archives/edgar/data/1730168/000173016826000011/avgo-20260304.htm,Broadcom Inc.,0001730168-26-000011
2026-03-04,AVGO,long_term,0.0,0.35,0.1,0.0,0.0,"Item 8.01 Other Events. On March 4, 2026 , the Company announced that the Board of Directors has declared a quarterly cash dividend on the",0001730168-26-000011,0001730168-26-000011::item_8_01,sec_section,SEC,8-K Item 8.01,8-K,item_8_01,8.01,https://www.sec.gov/Archives/edgar/data/1730168/000173016826000011/avgo-20260304.htm,Broadcom Inc.,0001730168-26-000011
2026-02-25,NVDA,short_term,0.0,0.95,0.5,0.0,0.0,Management's Discussion and Analysis of Financial Condition and Results of Operations The following discussion and analysis of our financial condition and results of operations should,0001045810-26-000021,0001045810-26-000021::mda,sec_section,SEC,10-K MD&A,10-K,mda,7,https://www.sec.gov/Archives/edgar/data/1045810/000104581026000021/nvda-20260125.htm,NVIDIA CORP,0001045810-26-000021
2026-02-25,NVDA,swing,0.0,0.95,0.5,0.0,0.0,Management's Discussion and Analysis of Financial Condition and Results of Operations The following discussion and analysis of our financial condition and results of operations should,0001045810-26-000021,0001045810-26-000021::mda,sec_section,SEC,10-K MD&A,10-K,mda,7,https://www.sec.gov/Archives/edgar/data/1045810/000104581026000021/nvda-20260125.htm,NVIDIA CORP,0001045810-26-000021
2026-02-25,NVDA,long_term,0.0,0.95,0.5,0.0,0.0,Management's Discussion and Analysis of Financial Condition and Results of Operations The following discussion and analysis of our financial condition and results of operations should,0001045810-26-000021,0001045810-26-000021::mda,sec_section,SEC,10-K MD&A,10-K,mda,7,https://www.sec.gov/Archives/edgar/data/1045810/000104581026000021/nvda-20260125.htm,NVIDIA CORP,0001045810-26-000021
2026-02-25,NVDA,short_term,-0.225,0.59,0.1,-0.21375,-0.1261125,"Customers may postpone purchasing new architectures or may adopt new technologies more gradually than anticipated, affecting our revenue timing and supply chain expenses. To date,",0001045810-26-000021,0001045810-26-000021::forward_guidance,sec_section,SEC,10-K Forward-Looking Guidance,10-K,forward_guidance,7,https://www.sec.gov/Archives/edgar/data/1045810/000104581026000021/nvda-20260125.htm,NVIDIA CORP,0001045810-26-000021
2026-02-25,NVDA,swing,-0.3,0.59,0.1,-0.285,-0.16814999999999997,"Customers may postpone purchasing new architectures or may adopt new technologies more gradually than anticipated, affecting our revenue timing and supply chain expenses. To date,",0001045810-26-000021,0001045810-26-000021::forward_guidance,sec_section,SEC,10-K Forward-Looking Guidance,10-K,forward_guidance,7,https://www.sec.gov/Archives/edgar/data/1045810/000104581026000021/nvda-20260125.htm,NVIDIA CORP,0001045810-26-000021
2026-02-25,NVDA,long_term,-0.25,0.59,0.1,-0.2375,-0.140125,"Customers may postpone purchasing new architectures or may adopt new technologies more gradually than anticipated, affecting our revenue timing and supply chain expenses. To date,",0001045810-26-000021,0001045810-26-000021::forward_guidance,sec_section,SEC,10-K Forward-Looking Guidance,10-K,forward_guidance,7,https://www.sec.gov/Archives/edgar/data/1045810/000104581026000021/nvda-20260125.htm,NVIDIA CORP,0001045810-26-000021
2026-02-25,NVDA,short_term,-1.0,0.95,1.0,-0.5,-0.475,Item 1A. Risk Factors The following risk factors should be considered in addition to the other information in this Annual Report on Form 10-K. The,0001045810-26-000021,0001045810-26-000021::risk_factors,sec_section,SEC,10-K Risk Factors,10-K,risk_factors,1A,https://www.sec.gov/Archives/edgar/data/1045810/000104581026000021/nvda-20260125.htm,NVIDIA CORP,0001045810-26-000021
2026-02-25,NVDA,swing,-1.0,0.95,1.0,-0.5,-0.475,Item 1A. Risk Factors The following risk factors should be considered in addition to the other information in this Annual Report on Form 10-K. The,0001045810-26-000021,0001045810-26-000021::risk_factors,sec_section,SEC,10-K Risk Factors,10-K,risk_factors,1A,https://www.sec.gov/Archives/edgar/data/1045810/000104581026000021/nvda-20260125.htm,NVIDIA CORP,0001045810-26-000021
2026-02-25,NVDA,long_term,-0.8,0.95,1.0,-0.4,-0.38,Item 1A. Risk Factors The following risk factors should be considered in addition to the other information in this Annual Report on Form 10-K. The,0001045810-26-000021,0001045810-26-000021::risk_factors,sec_section,SEC,10-K Risk Factors,10-K,risk_factors,1A,https://www.sec.gov/Archives/edgar/data/1045810/000104581026000021/nvda-20260125.htm,NVIDIA CORP,0001045810-26-000021
2026-02-23,JPM,short_term,0.25,0.59,0.30000000000000004,0.2125,0.125375,"Item 7.01, and the information contained therein shall not be deemed “filed” for purposes of Section 18 of the Securities Exchange Act of 1934, or",0001628280-26-010693,0001628280-26-010693::item_7_01,sec_section,SEC,8-K Item 7.01,8-K,item_7_01,7.01,https://www.sec.gov/Archives/edgar/data/19617/000162828026010693/jpm-20260223.htm,JPMORGAN CHASE & CO,0001628280-26-010693
2026-02-23,JPM,swing,0.25,0.59,0.30000000000000004,0.2125,0.125375,"Item 7.01, and the information contained therein shall not be deemed “filed” for purposes of Section 18 of the Securities Exchange Act of 1934, or",0001628280-26-010693,0001628280-26-010693::item_7_01,sec_section,SEC,8-K Item 7.01,8-K,item_7_01,7.01,https://www.sec.gov/Archives/edgar/data/19617/000162828026010693/jpm-20260223.htm,JPMORGAN CHASE & CO,0001628280-26-010693
2026-02-23,JPM,long_term,0.25,0.59,0.30000000000000004,0.2125,0.125375,"Item 7.01, and the information contained therein shall not be deemed “filed” for purposes of Section 18 of the Securities Exchange Act of 1934, or",0001628280-26-010693,0001628280-26-010693::item_7_01,sec_section,SEC,8-K Item 7.01,8-K,item_7_01,7.01,https://www.sec.gov/Archives/edgar/data/19617/000162828026010693/jpm-20260223.htm,JPMORGAN CHASE & CO,0001628280-26-010693
2026-02-18,XOM,short_term,1.0,0.95,0.6,0.7,0.6649999999999999,Management's Discussion and Analysis of Financial Condition and Results of Operations Forward-Looking Statements 36 Overview 37 Business Environment 38 Business Results 44 Liquidity and Capital,0000034088-26-000045,0000034088-26-000045::mda,sec_section,SEC,10-K MD&A,10-K,mda,7,https://www.sec.gov/Archives/edgar/data/34088/000003408826000045/xom-20251231.htm,EXXON MOBIL CORP,0000034088-26-000045
2026-02-18,XOM,swing,1.0,0.95,0.6,0.7,0.6649999999999999,Management's Discussion and Analysis of Financial Condition and Results of Operations Forward-Looking Statements 36 Overview 37 Business Environment 38 Business Results 44 Liquidity and Capital,0000034088-26-000045,0000034088-26-000045::mda,sec_section,SEC,10-K MD&A,10-K,mda,7,https://www.sec.gov/Archives/edgar/data/34088/000003408826000045/xom-20251231.htm,EXXON MOBIL CORP,0000034088-26-000045
2026-02-18,XOM,long_term,0.8,0.95,0.6,0.5599999999999999,0.5319999999999999,Management's Discussion and Analysis of Financial Condition and Results of Operations Forward-Looking Statements 36 Overview 37 Business Environment 38 Business Results 44 Liquidity and Capital,0000034088-26-000045,0000034088-26-000045::mda,sec_section,SEC,10-K MD&A,10-K,mda,7,https://www.sec.gov/Archives/edgar/data/34088/000003408826000045/xom-20251231.htm,EXXON MOBIL CORP,0000034088-26-000045
2026-02-18,XOM,short_term,0.3,0.59,0.30000000000000004,0.255,0.15045,Liquidity and Capital Resources 58 Taxes 61 Environmental Matters 62 Market Risks 62 Critical Accounting Estimates 63 Management's Report on Internal Control over Financial Reporting,0000034088-26-000045,0000034088-26-000045::liquidity,sec_section,SEC,10-K Liquidity and Capital Resources,10-K,liquidity,7,https://www.sec.gov/Archives/edgar/data/34088/000003408826000045/xom-20251231.htm,EXXON MOBIL CORP,0000034088-26-000045
2026-02-18,XOM,swing,0.25,0.59,0.30000000000000004,0.2125,0.125375,Liquidity and Capital Resources 58 Taxes 61 Environmental Matters 62 Market Risks 62 Critical Accounting Estimates 63 Management's Report on Internal Control over Financial Reporting,0000034088-26-000045,0000034088-26-000045::liquidity,sec_section,SEC,10-K Liquidity and Capital Resources,10-K,liquidity,7,https://www.sec.gov/Archives/edgar/data/34088/000003408826000045/xom-20251231.htm,EXXON MOBIL CORP,0000034088-26-000045
2026-02-18,XOM,long_term,0.2,0.59,0.30000000000000004,0.17,0.1003,Liquidity and Capital Resources 58 Taxes 61 Environmental Matters 62 Market Risks 62 Critical Accounting Estimates 63 Management's Report on Internal Control over Financial Reporting,0000034088-26-000045,0000034088-26-000045::liquidity,sec_section,SEC,10-K Liquidity and Capital Resources,10-K,liquidity,7,https://www.sec.gov/Archives/edgar/data/34088/000003408826000045/xom-20251231.htm,EXXON MOBIL CORP,0000034088-26-000045
2026-02-18,XOM,short_term,-0.225,0.83,0.4,-0.18000000000000002,-0.1494,"Because of the regular nature of this activity, the Company believes it is useful for investors to consider proceeds associated with the sales of subsidiaries;",0000034088-26-000045,0000034088-26-000045::forward_guidance,sec_section,SEC,10-K Forward-Looking Guidance,10-K,forward_guidance,7,https://www.sec.gov/Archives/edgar/data/34088/000003408826000045/xom-20251231.htm,EXXON MOBIL CORP,0000034088-26-000045
2026-02-18,XOM,swing,-0.3,0.83,0.4,-0.24,-0.1992,"Because of the regular nature of this activity, the Company believes it is useful for investors to consider proceeds associated with the sales of subsidiaries;",0000034088-26-000045,0000034088-26-000045::forward_guidance,sec_section,SEC,10-K Forward-Looking Guidance,10-K,forward_guidance,7,https://www.sec.gov/Archives/edgar/data/34088/000003408826000045/xom-20251231.htm,EXXON MOBIL CORP,0000034088-26-000045
2026-02-18,XOM,long_term,-0.25,0.83,0.4,-0.2,-0.166,"Because of the regular nature of this activity, the Company believes it is useful for investors to consider proceeds associated with the sales of subsidiaries;",0000034088-26-000045,0000034088-26-000045::forward_guidance,sec_section,SEC,10-K Forward-Looking Guidance,10-K,forward_guidance,7,https://www.sec.gov/Archives/edgar/data/34088/000003408826000045/xom-20251231.htm,EXXON MOBIL CORP,0000034088-26-000045
2026-02-18,XOM,short_term,-0.24,0.95,0.30000000000000004,-0.204,-0.19379999999999997,"Item 1A . In 2025, crude prices remained within the 10-year historical range (2010-2019), while robust demand helped to move natural gas price above the",0000034088-26-000045,0000034088-26-000045::risk_factors,sec_section,SEC,10-K Risk Factors,10-K,risk_factors,1A,https://www.sec.gov/Archives/edgar/data/34088/000003408826000045/xom-20251231.htm,EXXON MOBIL CORP,0000034088-26-000045
2026-02-18,XOM,swing,-0.2,0.95,0.30000000000000004,-0.17,-0.1615,"Item 1A . In 2025, crude prices remained within the 10-year historical range (2010-2019), while robust demand helped to move natural gas price above the",0000034088-26-000045,0000034088-26-000045::risk_factors,sec_section,SEC,10-K Risk Factors,10-K,risk_factors,1A,https://www.sec.gov/Archives/edgar/data/34088/000003408826000045/xom-20251231.htm,EXXON MOBIL CORP,0000034088-26-000045
2026-02-18,XOM,long_term,-0.16000000000000003,0.95,0.30000000000000004,-0.136,-0.1292,"Item 1A . In 2025, crude prices remained within the 10-year historical range (2010-2019), while robust demand helped to move natural gas price above the",0000034088-26-000045,0000034088-26-000045::risk_factors,sec_section,SEC,10-K Risk Factors,10-K,risk_factors,1A,https://www.sec.gov/Archives/edgar/data/34088/000003408826000045/xom-20251231.htm,EXXON MOBIL CORP,0000034088-26-000045
2026-02-13,JPM,short_term,-0.8999999999999999,0.95,1.0,-0.44999999999999996,-0.42749999999999994,Management's discussion and analysis of financial condition and results of operations section of this Form 10-K (“Management's discussion and analysis” or “MD&A”) under the heading,0001628280-26-008131,0001628280-26-008131::mda,sec_section,SEC,10-K MD&A,10-K,mda,7,https://www.sec.gov/Archives/edgar/data/19617/000162828026008131/jpm-20251231.htm,JPMORGAN CHASE & CO,0001628280-26-008131
2026-02-13,JPM,swing,-0.75,0.95,1.0,-0.375,-0.35624999999999996,Management's discussion and analysis of financial condition and results of operations section of this Form 10-K (“Management's discussion and analysis” or “MD&A”) under the heading,0001628280-26-008131,0001628280-26-008131::mda,sec_section,SEC,10-K MD&A,10-K,mda,7,https://www.sec.gov/Archives/edgar/data/19617/000162828026008131/jpm-20251231.htm,JPMORGAN CHASE & CO,0001628280-26-008131
2026-02-13,JPM,long_term,-0.6000000000000001,0.95,1.0,-0.30000000000000004,-0.28500000000000003,Management's discussion and analysis of financial condition and results of operations section of this Form 10-K (“Management's discussion and analysis” or “MD&A”) under the heading,0001628280-26-008131,0001628280-26-008131::mda,sec_section,SEC,10-K MD&A,10-K,mda,7,https://www.sec.gov/Archives/edgar/data/19617/000162828026008131/jpm-20251231.htm,JPMORGAN CHASE & CO,0001628280-26-008131
2026-02-13,JPM,short_term,0.45,0.59,0.2,0.405,0.23895,"The new rules became effective in the EU beginning January 1, 2025, with market risk aspects expected to be delayed until January 1, 2027. The",0001628280-26-008131,0001628280-26-008131::forward_guidance,sec_section,SEC,10-K Forward-Looking Guidance,10-K,forward_guidance,7,https://www.sec.gov/Archives/edgar/data/19617/000162828026008131/jpm-20251231.htm,JPMORGAN CHASE & CO,0001628280-26-008131
2026-02-13,JPM,swing,0.6,0.59,0.2,0.54,0.3186,"The new rules became effective in the EU beginning January 1, 2025, with market risk aspects expected to be delayed until January 1, 2027. The",0001628280-26-008131,0001628280-26-008131::forward_guidance,sec_section,SEC,10-K Forward-Looking Guidance,10-K,forward_guidance,7,https://www.sec.gov/Archives/edgar/data/19617/000162828026008131/jpm-20251231.htm,JPMORGAN CHASE & CO,0001628280-26-008131
2026-02-13,JPM,long_term,0.5,0.59,0.2,0.45,0.2655,"The new rules became effective in the EU beginning January 1, 2025, with market risk aspects expected to be delayed until January 1, 2027. The",0001628280-26-008131,0001628280-26-008131::forward_guidance,sec_section,SEC,10-K Forward-Looking Guidance,10-K,forward_guidance,7,https://www.sec.gov/Archives/edgar/data/19617/000162828026008131/jpm-20251231.htm,JPMORGAN CHASE & CO,0001628280-26-008131
